timestamp,rpm
2026-06-18 07:20:00,2463.4167
2026-06-18 07:40:00,2410.925
2026-06-18 08:00:00,2234.9917
2026-06-18 08:20:00,2418.5672
,
2026-06-18 10:00:00,2309.4915
2026-06-18 10:20:00,2142.8583
2026-06-18 10:40:00,2254.825
2026-06-18 11:00:00,3057.0
,
2026-06-18 11:20:00,2918.4783
2026-06-18 11:40:00,2316.425
2026-06-18 12:00:00,2440.3917
2026-06-18 12:20:00,2564.1628
,
2026-06-19 07:20:00,2666.0185
2026-06-19 07:40:00,1442.7333
2026-06-19 08:00:00,2369.6667
2026-06-19 08:20:00,2264.9821
,
2026-06-19 10:00:00,1918.1429
2026-06-19 10:20:00,2665.2
2026-06-19 10:40:00,1725.2917
2026-06-19 11:00:00,2298.825
2026-06-19 11:20:00,1957.4694
,
2026-06-19 12:00:00,1908.1415
2026-06-19 12:20:00,1548.4479
,
2026-06-19 13:20:00,1604.2566
2026-06-19 13:40:00,1720.4667
2026-06-19 14:00:00,2508.0123
,
2026-06-20 07:40:00,2518.0833
2026-06-20 08:00:00,2610.4583
2026-06-20 08:20:00,2566.55
2026-06-20 08:40:00,2137.2083
2026-06-20 09:00:00,2004.9583
2026-06-20 09:20:00,2293.8667
2026-06-20 09:40:00,2316.9333
,
2026-06-20 10:00:00,2541.35
2026-06-20 10:20:00,2641.875
2026-06-20 10:40:00,2056.2958
,
2026-06-20 11:20:00,2542.0667
2026-06-20 11:40:00,2447.9833
2026-06-20 12:00:00,2094.3917
2026-06-20 12:20:00,2765.3167
2026-06-20 12:40:00,1498.8
,
2026-06-21 06:00:00,1296.6429
2026-06-21 06:20:00,1962.825
2026-06-21 06:40:00,1857.15
2026-06-21 07:00:00,2491.725
2026-06-21 07:20:00,2060.8333
2026-06-21 07:40:00,858.4167
,
2026-06-21 09:00:00,1989.6296
2026-06-21 09:20:00,2538.0333
2026-06-21 09:40:00,3405.0
,
2026-06-21 10:00:00,909.5
2026-06-21 10:20:00,2110.95
2026-06-21 10:40:00,2623.3167
2026-06-21 11:00:00,2610.8421
,
2026-06-22 08:20:00,2401.3611
2026-06-22 08:40:00,1837.2917
2026-06-22 09:00:00,2357.65
2026-06-22 09:20:00,2020.5909
,
2026-06-22 09:20:00,722.0541
2026-06-22 09:40:00,2290.5917
2026-06-22 10:00:00,1117.65
2026-06-22 10:20:00,2136.3083
2026-06-22 10:40:00,2475.775
2026-06-22 11:00:00,1991.1167
2026-06-22 11:20:00,2262.8083
2026-06-22 11:40:00,2084.505
,
2026-06-23 08:00:00,2301.975
2026-06-23 08:20:00,2868.325
2026-06-23 08:40:00,2485.975
2026-06-23 09:00:00,2634.9917
2026-06-23 09:20:00,2403.0909
,
2026-06-23 09:40:00,2218.9583
2026-06-23 10:00:00,2536.175
2026-06-23 10:20:00,2530.75
2026-06-23 10:40:00,2476.8833
2026-06-23 11:00:00,2285.0167
2026-06-23 11:20:00,1546.7167
2026-06-23 11:40:00,2418.1833
2026-06-23 12:00:00,2498.0833
2026-06-23 12:20:00,2331.8416
,
2026-06-24 08:20:00,1812.8214
2026-06-24 08:40:00,2257.7417
2026-06-24 09:00:00,2721.8583
2026-06-24 09:20:00,2446.7
2026-06-24 09:40:00,2222.6083
2026-06-24 10:00:00,1822.7708
,
2026-06-24 12:00:00,1966.5952
2026-06-24 12:20:00,2515.4833
2026-06-24 12:40:00,2436.1333
2026-06-24 13:00:00,2042.7031
,
2026-06-24 14:20:00,733.5333
2026-06-24 14:40:00,1906.4833
2026-06-24 15:00:00,1614.3014
,
2026-06-25 07:20:00,1994.9487
2026-06-25 07:40:00,973.3
2026-06-25 08:00:00,2134.3833
2026-06-25 08:20:00,2075.725
2026-06-25 08:40:00,2506.1333
2026-06-25 09:00:00,1309.0
,
2026-06-25 11:00:00,1851.8876
2026-06-25 11:20:00,1975.5167
2026-06-25 11:40:00,2363.3824
,
2026-06-25 12:00:00,2302.0
2026-06-25 12:20:00,1450.5833
2026-06-25 12:40:00,1830.5083
2026-06-25 13:00:00,2372.8833
2026-06-25 13:20:00,808.1136
,
